Nombre_Articulo,Nombre_Producto,Nombre_Color,PeriodoMes,Tipo,Unidades,Valor_USD
Lavamano,LAVATORIO CHELSEA INS. BLANCO,BLANCO,202005,Continuo,29,435.55
Lavamano,LAVATORIO CHELSEA INS. BLANCO,BLANCO,202006,Continuo,14,221.47
Lavamano,LAVATORIO CHELSEA INS. BLANCO,BLANCO,202007,Continuo,34,580.93
Lavamano,LAVATORIO CHELSEA INS. BLANCO,BLANCO,202008,Continuo,23,331.09
Lavamano,LAVATORIO CHELSEA INS. BLANCO,BLANCO,202009,Continuo,29,396.94
Lavamano,LAVATORIO CHELSEA INS. BLANCO,BLANCO,202010,Continuo,30,417.99
Lavamano,LAVATORIO CHELSEA INS. BLANCO,BLANCO,202011,Continuo,42,613.15
Lavamano,LAVATORIO CHELSEA INS. BLANCO,BLANCO,202012,Continuo,54,743.99
Lavamano,LAVATORIO SHELBY INS. BLANCO,BLANCO,202001,Continuo,2283,17138.46
Lavamano,LAVATORIO SHELBY INS. BLANCO,BLANCO,202002,Continuo,2377,17366.45
Lavamano,LAVATORIO SHELBY INS. BLANCO,BLANCO,202003,Continuo,827,6082.52
Lavamano,LAVATORIO SHELBY INS. BLANCO,BLANCO,202004,Continuo,130,586.82
Lavamano,LAVATORIO SHELBY INS. BLANCO,BLANCO,202005,Continuo,1023,7443.76
Lavamano,LAVATORIO SHELBY INS. BLANCO,BLANCO,202006,Continuo,,
Lavamano,LAVATORIO SHELBY INS. BLANCO,BLANCO,202007,Continuo,2810,17904.64
Lavamano,LAVATORIO SHELBY INS. BLANCO,BLANCO,202008,Continuo,6243,38728.11
Lavamano,LAVATORIO SHELBY INS. BLANCO,BLANCO,202009,Continuo,,
Lavamano,LAVATORIO SHELBY INS. BLANCO,BLANCO,202010,Continuo,,
Lavamano,LAVATORIO SHELBY INS. BLANCO,BLANCO,202011,Continuo,5491,25656.11
Lavamano,LAVATORIO SHELBY INS. BLANCO,BLANCO,202012,Continuo,6703,32667.52
Lavamano,FUENTE OASIS SLIM BLANCO,BLANCO,202001,Continuo,141,5172.17
Lavamano,FUENTE OASIS SLIM BLANCO,BLANCO,202002,Continuo,111,4105.88
Lavamano,FUENTE OASIS SLIM BLANCO,BLANCO,202003,Continuo,37,1376.92
Lavamano,FUENTE OASIS SLIM BLANCO,BLANCO,202005,Continuo,10,358.8
Lavamano,FUENTE OASIS SLIM BLANCO,BLANCO,202006,Continuo,51,1873.28
Lavamano,FUENTE OASIS SLIM BLANCO,BLANCO,202007,Continuo,99,3686.86
Lavamano,FUENTE OASIS SLIM BLANCO,BLANCO,202008,Continuo,117,4440.27
Lavamano,FUENTE OASIS SLIM BLANCO,BLANCO,202009,Continuo,100,3850.96
Lavamano,FUENTE OASIS SLIM BLANCO,BLANCO,202010,Continuo,177,6305.94
Lavamano,FUENTE OASIS SLIM BLANCO,BLANCO,202011,Continuo,120,4519.66
Lavamano,FUENTE OASIS SLIM BLANCO,BLANCO,202012,Continuo,113,3695.88
Lavamano,JGO LAV. ASPIO PLUS PEDESTAL CORTO,BLANCO,202001,Continuo,24,964.96
Lavamano,JGO LAV. ASPIO PLUS PEDESTAL CORTO,BLANCO,202002,Continuo,35,1304.55
Lavamano,JGO LAV. ASPIO PLUS PEDESTAL CORTO,BLANCO,202003,Continuo,4,178.39
Lavamano,JGO LAV. ASPIO PLUS PEDESTAL CORTO,BLANCO,202005,Continuo,9,329.38
Lavamano,JGO LAV. ASPIO PLUS PEDESTAL CORTO,BLANCO,202006,Continuo,34,1290.49
Lavamano,JGO LAV. ASPIO PLUS PEDESTAL CORTO,BLANCO,202007,Continuo,49,1778.56
Lavamano,JGO LAV. ASPIO PLUS PEDESTAL CORTO,BLANCO,202008,Continuo,29,1140.74
Lavamano,JGO LAV. ASPIO PLUS PEDESTAL CORTO,BLANCO,202009,Continuo,14,549.49
Lavamano,JGO LAV. ASPIO PLUS PEDESTAL CORTO,BLANCO,202010,Continuo,32,1241.18
Lavamano,JGO LAV. ASPIO PLUS PEDESTAL CORTO,BLANCO,202011,Continuo,34,1324.24
Lavamano,JGO LAV. ASPIO PLUS PEDESTAL CORTO,BLANCO,202012,Continuo,30,1167.04
Lavamano,JGO LAV. NEW SIBILA CP CORTO BLANCO,BLANCO,202001,Continuo,,
Lavamano,JGO LAV. NEW SIBILA CP CORTO BLANCO,BLANCO,202002,Continuo,27,1177.03
Lavamano,JGO LAV. NEW SIBILA CP CORTO BLANCO,BLANCO,202003,Continuo,12,570.95
Lavamano,JGO LAV. NEW SIBILA CP CORTO BLANCO,BLANCO,202005,Continuo,2,72.13
Lavamano,JGO LAV. NEW SIBILA CP CORTO BLANCO,BLANCO,202006,Continuo,10,487.37
Lavamano,JGO LAV. NEW SIBILA CP CORTO BLANCO,BLANCO,202007,Continuo,2,89.6
Lavamano,JGO LAV. NEW SIBILA CP CORTO BLANCO,BLANCO,202008,Continuo,16,750.52
Lavamano,JGO LAV. NEW SIBILA CP CORTO BLANCO,BLANCO,202009,Continuo,8,384.02
Lavamano,JGO LAV. NEW SIBILA CP CORTO BLANCO,BLANCO,202010,Continuo,19,895.87
Lavamano,JGO LAV. NEW SIBILA CP CORTO BLANCO,BLANCO,202011,Continuo,,
Lavamano,JGO LAV. NEW SIBILA CP CORTO BLANCO,BLANCO,202012,Continuo,22,1085.35
Lavamano,JGO LAV. NEW SIBILA CP LARGO BLANCO,BLANCO,202001,Continuo,188,7302.95
Lavamano,JGO LAV. NEW SIBILA CP LARGO BLANCO,BLANCO,202002,Continuo,136,5554.23
Lavamano,JGO LAV. NEW SIBILA CP LARGO BLANCO,BLANCO,202003,Continuo,90,3691.63
Lavamano,JGO LAV. NEW SIBILA CP LARGO BLANCO,BLANCO,202005,Continuo,18,746.38
Lavamano,JGO LAV. NEW SIBILA CP LARGO BLANCO,BLANCO,202006,Continuo,132,5215.26
Lavamano,JGO LAV. NEW SIBILA CP LARGO BLANCO,BLANCO,202007,Continuo,219,8518.42
Lavamano,JGO LAV. NEW SIBILA CP LARGO BLANCO,BLANCO,202008,Continuo,121,4865.95
Lavamano,JGO LAV. NEW SIBILA CP LARGO BLANCO,BLANCO,202009,Continuo,170,6562.35
Lavamano,JGO LAV. NEW SIBILA CP LARGO BLANCO,BLANCO,202010,Continuo,151,5953.51
Lavamano,JGO LAV. NEW SIBILA CP LARGO BLANCO,BLANCO,202011,Continuo,215,8464.11
Lavamano,JGO LAV. NEW SIBILA CP LARGO BLANCO,BLANCO,202012,Continuo,194,7591.88
Lavamano,JGO LAV. NEW SIBILA CP LARGO BONE,BONE,202001,Continuo,25,1109.18
Lavamano,JGO LAV. NEW SIBILA CP LARGO BONE,BONE,202002,Continuo,63,2677.17
Lavamano,JGO LAV. NEW SIBILA CP LARGO BONE,BONE,202003,Continuo,13,619.56
Lavamano,JGO LAV. NEW SIBILA CP LARGO BONE,BONE,202005,Continuo,11,470.53
Lavamano,JGO LAV. NEW SIBILA CP LARGO BONE,BONE,202006,Continuo,33,1460.5
Lavamano,JGO LAV. NEW SIBILA CP LARGO BONE,BONE,202007,Continuo,48,2131.54
Lavamano,JGO LAV. NEW SIBILA CP LARGO BONE,BONE,202008,Continuo,,
Lavamano,JGO LAV. NEW SIBILA CP LARGO BONE,BONE,202009,Continuo,74,3192.71
Lavamano,JGO LAV. NEW SIBILA CP LARGO BONE,BONE,202010,Continuo,34,1494.02
Lavamano,JGO LAV. NEW SIBILA CP LARGO BONE,BONE,202011,Continuo,100,4160.43
Lavamano,JGO LAV. NEW SIBILA CP LARGO BONE,BONE,202012,Continuo,17,771.18
Lavamano,JGO LAV. POMPANO PLUS PEDESTAL CORTO,BLANCO,202001,Continuo,41,1464.33
Lavamano,JGO LAV. POMPANO PLUS PEDESTAL CORTO,BLANCO,202002,Continuo,47,1548.39
Lavamano,JGO LAV. POMPANO PLUS PEDESTAL CORTO,BLANCO,202003,Continuo,24,851.05
Lavamano,JGO LAV. POMPANO PLUS PEDESTAL CORTO,BLANCO,202005,Continuo,6,207.64
Lavamano,JGO LAV. POMPANO PLUS PEDESTAL CORTO,BLANCO,202006,Continuo,84,2712.84
Lavamano,JGO LAV. POMPANO PLUS PEDESTAL CORTO,BLANCO,202007,Continuo,57,1784.75
Lavamano,JGO LAV. POMPANO PLUS PEDESTAL CORTO,BLANCO,202008,Continuo,59,1860.71
Lavamano,JGO LAV. POMPANO PLUS PEDESTAL CORTO,BLANCO,202009,Continuo,33,1165.15
Lavamano,JGO LAV. POMPANO PLUS PEDESTAL CORTO,BLANCO,202010,Continuo,55,1809.18
Lavamano,JGO LAV. POMPANO PLUS PEDESTAL CORTO,BLANCO,202011,Continuo,18,627.07
Lavamano,JGO LAV. POMPANO PLUS PEDESTAL CORTO,BLANCO,202012,Continuo,24,767.78
Lavamano,JGO LAVATORIO CHELSEA CP AZGALAXIE,AZUL GALAXIE,202001,Continuo,463,10309.49
Lavamano,JGO LAVATORIO CHELSEA CP AZGALAXIE,AZUL GALAXIE,202002,Continuo,219,5149.53
Lavamano,JGO LAVATORIO CHELSEA CP AZGALAXIE,AZUL GALAXIE,202003,Continuo,139,3080.78
Lavamano,JGO LAVATORIO CHELSEA CP AZGALAXIE,AZUL GALAXIE,202005,Continuo,57,1363.68
Lavamano,JGO LAVATORIO CHELSEA CP AZGALAXIE,AZUL GALAXIE,202006,Continuo,375,8782.29
Lavamano,JGO LAVATORIO CHELSEA CP AZGALAXIE,AZUL GALAXIE,202007,Continuo,461,10224.36
Lavamano,JGO LAVATORIO CHELSEA CP AZGALAXIE,AZUL GALAXIE,202008,Continuo,443,9243.72
Lavamano,JGO LAVATORIO CHELSEA CP AZGALAXIE,AZUL GALAXIE,202009,Continuo,343,7221.71
Lavamano,JGO LAVATORIO CHELSEA CP AZGALAXIE,AZUL GALAXIE,202010,Continuo,,
Lavamano,JGO LAVATORIO CHELSEA CP AZGALAXIE,AZUL GALAXIE,202011,Continuo,380,8275.29
Lavamano,JGO LAVATORIO CHELSEA CP AZGALAXIE,AZUL GALAXIE,202012,Continuo,325,7137.59
Lavamano,JGO LAVATORIO CHELSEA CP CHERRY,CHERRY,202001,Continuo,418,11222.64
Lavamano,JGO LAVATORIO CHELSEA CP CHERRY,CHERRY,202002,Continuo,210,5790.67
Lavamano,JGO LAVATORIO CHELSEA CP CHERRY,CHERRY,202003,Continuo,69,1839.84
Lavamano,JGO LAVATORIO CHELSEA CP CHERRY,CHERRY,202005,Continuo,64,1692.4
Lavamano,JGO LAVATORIO CHELSEA CP CHERRY,CHERRY,202006,Continuo,519,14006.21
Lavamano,JGO LAVATORIO CHELSEA CP CHERRY,CHERRY,202007,Continuo,539,14683.41
Lavamano,JGO LAVATORIO CHELSEA CP CHERRY,CHERRY,202008,Continuo,521,12504.47
Lavamano,JGO LAVATORIO CHELSEA CP CHERRY,CHERRY,202009,Continuo,445,9959.91
Lavamano,JGO LAVATORIO CHELSEA CP CHERRY,CHERRY,202010,Continuo,422,11332.96
Lavamano,JGO LAVATORIO CHELSEA CP CHERRY,CHERRY,202011,Continuo,425,10066.84
Lavamano,JGO LAVATORIO CHELSEA CP CHERRY,CHERRY,202012,Continuo,329,7597.91
Lavamano,JGO LAVATORIO CHELSEA CP N  BLUE,NAVY BLUE,202001,Continuo,196,4516.82
Lavamano,JGO LAVATORIO CHELSEA CP N  BLUE,NAVY BLUE,202002,Continuo,143,3573.63
Lavamano,JGO LAVATORIO CHELSEA CP N  BLUE,NAVY BLUE,202003,Continuo,62,1568.73
Lavamano,JGO LAVATORIO CHELSEA CP N  BLUE,NAVY BLUE,202005,Continuo,45,1090.82
Lavamano,JGO LAVATORIO CHELSEA CP N  BLUE,NAVY BLUE,202006,Continuo,189,4673.12
Lavamano,JGO LAVATORIO CHELSEA CP N  BLUE,NAVY BLUE,202007,Continuo,194,4719.07
Lavamano,JGO LAVATORIO CHELSEA CP N  BLUE,NAVY BLUE,202008,Continuo,153,3557.98
Lavamano,JGO LAVATORIO CHELSEA CP N  BLUE,NAVY BLUE,202009,Continuo,240,5391.42
Lavamano,JGO LAVATORIO CHELSEA CP N  BLUE,NAVY BLUE,202010,Continuo,277,6454.04
Lavamano,JGO LAVATORIO CHELSEA CP N  BLUE,NAVY BLUE,202011,Continuo,184,3519.22
Lavamano,JGO LAVATORIO CHELSEA CP N  BLUE,NAVY BLUE,202012,Continuo,207,4593.05
Lavamano,JGO LAVATORIO CHELSEA CP NEGRO,NEGRO,202001,Continuo,151,3706.06
Lavamano,JGO LAVATORIO CHELSEA CP NEGRO,NEGRO,202002,Continuo,124,3083.12
Lavamano,JGO LAVATORIO CHELSEA CP NEGRO,NEGRO,202003,Continuo,81,2037.9
Lavamano,JGO LAVATORIO CHELSEA CP NEGRO,NEGRO,202005,Continuo,50,1214.63
Lavamano,JGO LAVATORIO CHELSEA CP NEGRO,NEGRO,202006,Continuo,223,5467.19
Lavamano,JGO LAVATORIO CHELSEA CP NEGRO,NEGRO,202007,Continuo,187,4377.35
Lavamano,JGO LAVATORIO CHELSEA CP NEGRO,NEGRO,202008,Continuo,296,6809.71
Lavamano,JGO LAVATORIO CHELSEA CP NEGRO,NEGRO,202009,Continuo,312,6492.63
Lavamano,JGO LAVATORIO CHELSEA CP NEGRO,NEGRO,202010,Continuo,344,7796.55
Lavamano,JGO LAVATORIO CHELSEA CP NEGRO,NEGRO,202011,Continuo,278,6703.03
Lavamano,JGO LAVATORIO CHELSEA CP NEGRO,NEGRO,202012,Continuo,207,5051.96
Lavamano,JGO LAVATORIO CHELSEA CP PINK,PINK,202001,Continuo,189,4443.81
Lavamano,JGO LAVATORIO CHELSEA CP PINK,PINK,202002,Continuo,98,2363.85
Lavamano,JGO LAVATORIO CHELSEA CP PINK,PINK,202003,Continuo,52,1256.19
Lavamano,JGO LAVATORIO CHELSEA CP PINK,PINK,202005,Continuo,33,781.43
Lavamano,JGO LAVATORIO CHELSEA CP PINK,PINK,202006,Continuo,156,3700.39
Lavamano,JGO LAVATORIO CHELSEA CP PINK,PINK,202007,Continuo,172,4044.01
Lavamano,JGO LAVATORIO CHELSEA CP PINK,PINK,202008,Continuo,191,4042.55
Lavamano,JGO LAVATORIO CHELSEA CP PINK,PINK,202009,Continuo,178,3809.44
Lavamano,JGO LAVATORIO CHELSEA CP PINK,PINK,202010,Continuo,200,4432.27
Lavamano,JGO LAVATORIO CHELSEA CP PINK,PINK,202011,Continuo,184,3669.44
Lavamano,JGO LAVATORIO CHELSEA CP PINK,PINK,202012,Continuo,171,3337.56
Lavamano,JGO LAVATORIO CHELSEA CP VISON,VISON SUR,202001,Continuo,214,4994.52
Lavamano,JGO LAVATORIO CHELSEA CP VISON,VISON SUR,202002,Continuo,140,3294.26
Lavamano,JGO LAVATORIO CHELSEA CP VISON,VISON SUR,202003,Continuo,46,1114.34
Lavamano,JGO LAVATORIO CHELSEA CP VISON,VISON SUR,202005,Continuo,,
Lavamano,JGO LAVATORIO CHELSEA CP VISON,VISON SUR,202006,Continuo,280,6605.74
Lavamano,JGO LAVATORIO CHELSEA CP VISON,VISON SUR,202007,Continuo,270,6136.77
Lavamano,JGO LAVATORIO CHELSEA CP VISON,VISON SUR,202008,Continuo,318,7276.16
Lavamano,JGO LAVATORIO CHELSEA CP VISON,VISON SUR,202009,Continuo,217,5005.33
Lavamano,JGO LAVATORIO CHELSEA CP VISON,VISON SUR,202010,Continuo,285,6188.69
Lavamano,JGO LAVATORIO CHELSEA CP VISON,VISON SUR,202011,Continuo,240,5523.93
Lavamano,JGO LAVATORIO CHELSEA CP VISON,VISON SUR,202012,Continuo,279,6518.44
Lavamano,JGO LAVATORIO POMPANO PLUS BLANCO,BLANCO,202001,Continuo,421,12964.43
Lavamano,JGO LAVATORIO POMPANO PLUS BLANCO,BLANCO,202002,Continuo,441,13800.82
Lavamano,JGO LAVATORIO POMPANO PLUS BLANCO,BLANCO,202003,Continuo,155,4834.38
Lavamano,JGO LAVATORIO POMPANO PLUS BLANCO,BLANCO,202005,Continuo,118,3425.1
Lavamano,JGO LAVATORIO POMPANO PLUS BLANCO,BLANCO,202006,Continuo,305,9527.08
Lavamano,JGO LAVATORIO POMPANO PLUS BLANCO,BLANCO,202007,Continuo,341,9877.87
Lavamano,JGO LAVATORIO POMPANO PLUS BLANCO,BLANCO,202008,Continuo,418,12075.52
Lavamano,JGO LAVATORIO POMPANO PLUS BLANCO,BLANCO,202009,Continuo,417,12477.4
Lavamano,JGO LAVATORIO POMPANO PLUS BLANCO,BLANCO,202010,Continuo,456,13466.69
Lavamano,JGO LAVATORIO POMPANO PLUS BLANCO,BLANCO,202011,Continuo,447,12606.2
Lavamano,JGO LAVATORIO POMPANO PLUS BLANCO,BLANCO,202012,Continuo,379,9759.47
Lavamano,JGO LAVATORIO POMPANO PLUS BONE,BONE,202001,Continuo,174,6055.95
Lavamano,JGO LAVATORIO POMPANO PLUS BONE,BONE,202002,Continuo,192,6786
Lavamano,JGO LAVATORIO POMPANO PLUS BONE,BONE,202003,Continuo,29,1051.68
Lavamano,JGO LAVATORIO POMPANO PLUS BONE,BONE,202005,Continuo,26,863.18
Lavamano,JGO LAVATORIO POMPANO PLUS BONE,BONE,202006,Continuo,166,5808.7
Lavamano,JGO LAVATORIO POMPANO PLUS BONE,BONE,202007,Continuo,145,4984.93
Lavamano,JGO LAVATORIO POMPANO PLUS BONE,BONE,202008,Continuo,130,4450.03
Lavamano,JGO LAVATORIO POMPANO PLUS BONE,BONE,202009,Continuo,199,6090.1
Lavamano,JGO LAVATORIO POMPANO PLUS BONE,BONE,202010,Continuo,199,6743.6
Lavamano,JGO LAVATORIO POMPANO PLUS BONE,BONE,202011,Continuo,183,5269.82
Lavamano,JGO LAVATORIO POMPANO PLUS BONE,BONE,202012,Continuo,203,5348.11
Lavamano,JGO LAVATORIO SHELBY CP BLANCO,BLANCO,202001,Continuo,1145,17099.5
Lavamano,JGO LAVATORIO SHELBY CP BLANCO,BLANCO,202002,Continuo,1994,27842.16
Lavamano,JGO LAVATORIO SHELBY CP BLANCO,BLANCO,202003,Continuo,608,8857.2
Lavamano,JGO LAVATORIO SHELBY CP BLANCO,BLANCO,202005,Continuo,203,2894.11
Lavamano,JGO LAVATORIO SHELBY CP BLANCO,BLANCO,202006,Continuo,2606,36702.03
Lavamano,JGO LAVATORIO SHELBY CP BLANCO,BLANCO,202007,Continuo,1809,23849.73
Lavamano,JGO LAVATORIO SHELBY CP BLANCO,BLANCO,202008,Continuo,2779,34849.12
Lavamano,JGO LAVATORIO SHELBY CP BLANCO,BLANCO,202009,Continuo,3533,44311.01
Lavamano,JGO LAVATORIO SHELBY CP BLANCO,BLANCO,202010,Continuo,4215,44268.3
Lavamano,JGO LAVATORIO SHELBY CP BLANCO,BLANCO,202011,Continuo,3662,39645.02
Lavamano,JGO LAVATORIO SHELBY CP BLANCO,BLANCO,202012,Continuo,,
Lavamano,JGO LAVATORIO SHELBY CP BONE,BONE,202001,Continuo,879,15077.63
Lavamano,JGO LAVATORIO SHELBY CP BONE,BONE,202002,Continuo,600,9985.91
Lavamano,JGO LAVATORIO SHELBY CP BONE,BONE,202003,Continuo,264,4420.21
Lavamano,JGO LAVATORIO SHELBY CP BONE,BONE,202005,Continuo,132,2237.98
Lavamano,JGO LAVATORIO SHELBY CP BONE,BONE,202006,Continuo,1000,16289.9
Lavamano,JGO LAVATORIO SHELBY CP BONE,BONE,202007,Continuo,736,12258.92
Lavamano,JGO LAVATORIO SHELBY CP BONE,BONE,202008,Continuo,1179,19455.17
Lavamano,JGO LAVATORIO SHELBY CP BONE,BONE,202009,Continuo,1010,16806.79
Lavamano,JGO LAVATORIO SHELBY CP BONE,BONE,202010,Continuo,1116,17713.09
Lavamano,JGO LAVATORIO SHELBY CP BONE,BONE,202011,Continuo,1181,18281.3
Lavamano,JGO LAVATORIO SHELBY CP BONE,BONE,202012,Continuo,1209,18723.41
Lavamano,JGO LAVATORIO SHELBY CP DRBLUE,DRESDEN BLUE,202001,Continuo,238,3989.93
Lavamano,JGO LAVATORIO SHELBY CP DRBLUE,DRESDEN BLUE,202002,Continuo,198,3224.24
Lavamano,JGO LAVATORIO SHELBY CP DRBLUE,DRESDEN BLUE,202003,Continuo,51,875.8
Lavamano,JGO LAVATORIO SHELBY CP DRBLUE,DRESDEN BLUE,202005,Continuo,32,528.68
Lavamano,JGO LAVATORIO SHELBY CP DRBLUE,DRESDEN BLUE,202006,Continuo,130,2130.15
Lavamano,JGO LAVATORIO SHELBY CP DRBLUE,DRESDEN BLUE,202007,Continuo,248,4037.63
Lavamano,JGO LAVATORIO SHELBY CP DRBLUE,DRESDEN BLUE,202008,Continuo,333,5133.47
Lavamano,JGO LAVATORIO SHELBY CP DRBLUE,DRESDEN BLUE,202009,Continuo,258,4119.44
Lavamano,JGO LAVATORIO SHELBY CP DRBLUE,DRESDEN BLUE,202010,Continuo,254,4149.37
Lavamano,JGO LAVATORIO SHELBY CP DRBLUE,DRESDEN BLUE,202011,Continuo,226,3657.78
Lavamano,JGO LAVATORIO SHELBY CP DRBLUE,DRESDEN BLUE,202012,Continuo,221,3702.81
Lavamano,JGO LAVATORIO SHELBY CP VMIST,VERDE MIST,202001,Continuo,249,4177.93
Lavamano,JGO LAVATORIO SHELBY CP VMIST,VERDE MIST,202002,Continuo,155,2535.42
Lavamano,JGO LAVATORIO SHELBY CP VMIST,VERDE MIST,202003,Continuo,26,425.99
Lavamano,JGO LAVATORIO SHELBY CP VMIST,VERDE MIST,202005,Continuo,39,651.63
Lavamano,JGO LAVATORIO SHELBY CP VMIST,VERDE MIST,202006,Continuo,208,3379.79
Lavamano,JGO LAVATORIO SHELBY CP VMIST,VERDE MIST,202007,Continuo,260,4254.57
Lavamano,JGO LAVATORIO SHELBY CP VMIST,VERDE MIST,202008,Continuo,276,4434.34
Lavamano,JGO LAVATORIO SHELBY CP VMIST,VERDE MIST,202009,Continuo,337,5088.88
Lavamano,JGO LAVATORIO SHELBY CP VMIST,VERDE MIST,202010,Continuo,270,4381.56
Lavamano,JGO LAVATORIO SHELBY CP VMIST,VERDE MIST,202011,Continuo,185,3009.17
Lavamano,JGO LAVATORIO SHELBY CP VMIST,VERDE MIST,202012,Continuo,269,4151.04
Lavamano,LAV ASPIO PLUS PEDESTAL CORTO BONE,BONE,202001,Esporadico,6,267.8
Lavamano,LAV ASPIO PLUS PEDESTAL CORTO BONE,BONE,202002,Esporadico,10,469.04
Lavamano,LAV ASPIO PLUS PEDESTAL CORTO BONE,BONE,202003,Esporadico,2,97.6
Lavamano,LAV ASPIO PLUS PEDESTAL CORTO BONE,BONE,202005,Esporadico,7,262.77
Lavamano,LAV ASPIO PLUS PEDESTAL CORTO BONE,BONE,202006,Esporadico,7,334.57
Lavamano,LAV ASPIO PLUS PEDESTAL CORTO BONE,BONE,202007,Esporadico,6,284.53
Lavamano,LAV ASPIO PLUS PEDESTAL CORTO BONE,BONE,202008,Esporadico,13,542.53
Lavamano,LAV ASPIO PLUS PEDESTAL CORTO BONE,BONE,202009,Esporadico,13,509.91
Lavamano,LAV ASPIO PLUS PEDESTAL CORTO BONE,BONE,202010,Esporadico,8,358.77
Lavamano,LAV ASPIO PLUS PEDESTAL CORTO BONE,BONE,202011,Esporadico,7,345.27
Lavamano,LAV ASPIO PLUS PEDESTAL CORTO BONE,BONE,202012,Esporadico,10,421.75
Lavamano,LAV NEW SIBILA PEDESTAL CORTO BONE,BONE,202001,Esporadico,50,2308.81
Lavamano,LAV NEW SIBILA PEDESTAL CORTO BONE,BONE,202002,Esporadico,2,122.71
Lavamano,LAV NEW SIBILA PEDESTAL CORTO BONE,BONE,202003,Esporadico,1,49.09
Lavamano,LAV NEW SIBILA PEDESTAL CORTO BONE,BONE,202007,Esporadico,1,56.35
Lavamano,LAV NEW SIBILA PEDESTAL CORTO BONE,BONE,202008,Esporadico,1,42.95
Lavamano,LAV NEW SIBILA PEDESTAL CORTO BONE,BONE,202010,Esporadico,13,594.25
Lavamano,LAV NEW SIBILA PEDESTAL CORTO BONE,BONE,202011,Esporadico,1,61.36
Lavamano,LAV NEW SIBILA PEDESTAL CORTO BONE,BONE,202012,Esporadico,2,122.72
Lavamano,LAV POMPANO PLUS PEDESTAL CORTO BONE,BONE,202001,Esporadico,8,304.92
Lavamano,LAV POMPANO PLUS PEDESTAL CORTO BONE,BONE,202002,Esporadico,2,71.82
Lavamano,LAV POMPANO PLUS PEDESTAL CORTO BONE,BONE,202003,Esporadico,2,71.03
Lavamano,LAV POMPANO PLUS PEDESTAL CORTO BONE,BONE,202005,Esporadico,2,83.63
Lavamano,LAV POMPANO PLUS PEDESTAL CORTO BONE,BONE,202006,Esporadico,4,150.03
Lavamano,LAV POMPANO PLUS PEDESTAL CORTO BONE,BONE,202007,Esporadico,3,131.32
Lavamano,LAV POMPANO PLUS PEDESTAL CORTO BONE,BONE,202008,Esporadico,4,153.15
Lavamano,LAV POMPANO PLUS PEDESTAL CORTO BONE,BONE,202009,Esporadico,1,37.64
Lavamano,LAV POMPANO PLUS PEDESTAL CORTO BONE,BONE,202010,Esporadico,4,145.71
Lavamano,LAV POMPANO PLUS PEDESTAL CORTO BONE,BONE,202011,Esporadico,2,93.68
Lavamano,LAV POMPANO PLUS PEDESTAL CORTO BONE,BONE,202012,Esporadico,7,273.81
Lavamano,LAVAMANOS ANDES BLANCO,BLANCO,202001,Continuo,20,181.88
Lavamano,LAVAMANOS ANDES BLANCO,BLANCO,202002,Continuo,24,217.24
Lavamano,LAVAMANOS ANDES BLANCO,BLANCO,202003,Continuo,15,139
Lavamano,LAVAMANOS ANDES BLANCO,BLANCO,202005,Continuo,6,63.42
Lavamano,LAVAMANOS ANDES BLANCO,BLANCO,202006,Continuo,35,324.73
Lavamano,LAVAMANOS ANDES BLANCO,BLANCO,202007,Continuo,690,5089.73
Lavamano,LAVAMANOS ANDES BLANCO,BLANCO,202008,Continuo,1847,5625.36
Lavamano,LAVAMANOS ANDES BLANCO,BLANCO,202009,Continuo,1504,10862.38
Lavamano,LAVAMANOS ANDES BLANCO,BLANCO,202010,Continuo,1106,6828.45
Lavamano,LAVAMANOS ANDES BLANCO,BLANCO,202011,Continuo,272,2100.25
Lavamano,LAVAMANOS ANDES BLANCO,BLANCO,202012,Continuo,69,585.45
Lavamano,LAVAMANOS ANDES BONE,BONE,202001,Continuo,5,49.24
Lavamano,LAVAMANOS ANDES BONE,BONE,202002,Continuo,5,42.98
Lavamano,LAVAMANOS ANDES BONE,BONE,202003,Continuo,2,24
Lavamano,LAVAMANOS ANDES BONE,BONE,202006,Continuo,11,104.04
Lavamano,LAVAMANOS ANDES BONE,BONE,202007,Continuo,26,242.06
Lavamano,LAVAMANOS ANDES BONE,BONE,202008,Continuo,139,1302.37
Lavamano,LAVAMANOS ANDES BONE,BONE,202009,Continuo,10,96.85
Lavamano,LAVAMANOS ANDES BONE,BONE,202010,Continuo,40,371.69
Lavamano,LAVAMANOS ANDES BONE,BONE,202011,Continuo,19,184.4
Lavamano,LAVAMANOS ANDES BONE,BONE,202012,Continuo,2,16.59
Lavamano,LAVAMANOS ANDES CHERRY,CHERRY,202009,Esporadico,1,11.66
Lavamano,LAVAMANOS ANDES CP BLANCO,BLANCO,202001,Continuo,94,1698.37
Lavamano,LAVAMANOS ANDES CP BLANCO,BLANCO,202002,Continuo,120,2103.48
Lavamano,LAVAMANOS ANDES CP BLANCO,BLANCO,202003,Continuo,75,1359
Lavamano,LAVAMANOS ANDES CP BLANCO,BLANCO,202005,Continuo,43,713.23
Lavamano,LAVAMANOS ANDES CP BLANCO,BLANCO,202006,Continuo,139,2442.09
Lavamano,LAVAMANOS ANDES CP BLANCO,BLANCO,202007,Continuo,497,7616.26
